@RELATION RapidMinerData

@ATTRIBUTE 'MACD26biggerThanPrev' real
@ATTRIBUTE 'MACD26zeroUpCross' real
@ATTRIBUTE 'MACD26zeroDownCross' real
@ATTRIBUTE 'MACD26signalUpCross' real
@ATTRIBUTE 'MACD26signalDownCross' real
@ATTRIBUTE 'AroonUpCross' real
@ATTRIBUTE 'AroonDownCross' real
@ATTRIBUTE 'LowAboveEMA10' real
@ATTRIBUTE 'LowAboveEMA20' real
@ATTRIBUTE 'LowAboveSMA10' real
@ATTRIBUTE 'LowAboveSMA20' real
@ATTRIBUTE 'LowAboveSMA34' real
@ATTRIBUTE 'LowAboveSMA50' real
@ATTRIBUTE 'HighBelowEMA10' real
@ATTRIBUTE 'HighBelowEMA20' real
@ATTRIBUTE 'HighBelowSMA10' real
@ATTRIBUTE 'HighBelowSMA20' real
@ATTRIBUTE 'HighBelowSMA34' real
@ATTRIBUTE 'HighBelowSMA50' real
@ATTRIBUTE 'CCI10ZeroUpCross' real
@ATTRIBUTE 'CCI10HundredUpCross' real
@ATTRIBUTE 'CCI10ZeroDownCross' real
@ATTRIBUTE 'CCI10HundredDownCross' real
@ATTRIBUTE 'CCI14ZeroUpCross' real
@ATTRIBUTE 'CCI14HundredUpCross' real
@ATTRIBUTE 'CCI14ZeroDownCross' real
@ATTRIBUTE 'CCI14HundredDownCross' real
@ATTRIBUTE 'CCI30ZeroUpCross' real
@ATTRIBUTE 'CCI30HundredUpCross' real
@ATTRIBUTE 'CCI30ZeroDownCross' real
@ATTRIBUTE 'CCI30HundredDownCross' real
@ATTRIBUTE 'stochastic.fastK80DownCross' real
@ATTRIBUTE 'stochastic.fastK20UpCross' real
@ATTRIBUTE 'High' real
@ATTRIBUTE 'Low' real
@ATTRIBUTE 'Close' real
@ATTRIBUTE 'Volume' real
@ATTRIBUTE 'EMA10' real
@ATTRIBUTE 'EMA20' real
@ATTRIBUTE 'SMA10' real
@ATTRIBUTE 'SMA20' real
@ATTRIBUTE 'SMA34' real
@ATTRIBUTE 'SMA50' real
@ATTRIBUTE 'MACD26.macd' real
@ATTRIBUTE 'MACD26.signal' real
@ATTRIBUTE 'aroon.aroonUp' real
@ATTRIBUTE 'aroon.aroonDn' real
@ATTRIBUTE 'aroon.oscillator' real
@ATTRIBUTE 'CCI10' real
@ATTRIBUTE 'CCI14' real
@ATTRIBUTE 'CCI30' real
@ATTRIBUTE 'RSI14' real
@ATTRIBUTE 'BollingerBands.dn' real
@ATTRIBUTE 'BollingerBands.mavg' real
@ATTRIBUTE 'BollingerBands.up' real
@ATTRIBUTE 'BollingerBands.pctB' real
@ATTRIBUTE 'ROCVolume14' real
@ATTRIBUTE 'ROCPrice14' real
@ATTRIBUTE 'CMO14' real
@ATTRIBUTE 'DonchianChannel14.high' real
@ATTRIBUTE 'DonchianChannel14.mid' real
@ATTRIBUTE 'DonchianChannel14.low' real
@ATTRIBUTE 'DPO14' real
@ATTRIBUTE 'DVI14.dvi.mag' real
@ATTRIBUTE 'DVI14.dvi.str' real
@ATTRIBUTE 'DVI14.dvi' real
@ATTRIBUTE 'volatility14' real
@ATTRIBUTE 'KST14.kst' real
@ATTRIBUTE 'KST14.signal' real
@ATTRIBUTE 'MFI14' real
@ATTRIBUTE 'OBV' real
@ATTRIBUTE 'PBands14.dn' real
@ATTRIBUTE 'PBands14.center' real
@ATTRIBUTE 'PBands14.up' real
@ATTRIBUTE 'TDI14.tdi' real
@ATTRIBUTE 'TDI14.di' real
@ATTRIBUTE 'TRIX14.3.TRIX' real
@ATTRIBUTE 'TRIX14.3.signal' real
@ATTRIBUTE 'VHF14' real
@ATTRIBUTE 'WPR14' real
@ATTRIBUTE 'ZigZag' real
@ATTRIBUTE 'stochastic.fastK' real
@ATTRIBUTE 'stochastic.fastD' real
@ATTRIBUTE 'stochastic.slowD' real
@ATTRIBUTE 'prevMACD26.macd' real
@ATTRIBUTE 'prevMACD26.signal' real
@ATTRIBUTE 'aroon.aroonUpDis' real
@ATTRIBUTE 'aroon.aroonDnDis' real
@ATTRIBUTE 'prevAroon.aroonUp' real
@ATTRIBUTE 'prevAroon.aroonDn' real
@ATTRIBUTE 'CCI10Dis' real
@ATTRIBUTE 'CCI14Dis' real
@ATTRIBUTE 'CCI30Dis' real
@ATTRIBUTE 'prevCCI10' real
@ATTRIBUTE 'prevCCI14' real
@ATTRIBUTE 'prevCCI30' real
@ATTRIBUTE 'RSI14Dis' real
@ATTRIBUTE 'prevStochastic.fastK' real
@ATTRIBUTE 'stochastic.fastKDis' real
@ATTRIBUTE 'Open' real

@DATA
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476,1.0472,1.0474,166.0,1.0472839,1.0469739,1.04741,1.04687,1.0464824,1.046274,0.03931799,0.03872843,42.857143,7.142857,35.714286,-4.385965,32.74854,84.15516,60.257169,1.046317,1.047229,1.04814,0.5940259,1.976493572,0.001146351,52.17391,1.0478,1.04695,1.0461,-0.001217857,0.07142857,0.07142857,0.07142857,0.0064716096,0.1006593,0.07950911,69.8513434,-1784332.0,1.0465545,1.0471893,1.047824,0.0147,0.0175,0.005759997,0.004231015,0.60869565,0.23529412,1.0624999,0.7692308,0.8036378,0.8567861,0.04073107,0.03858103,1.0,0.0,50.0,0.0,2.0,3.0,3.0,-11.76471,39.81043,91.84373,2.0,0.7358491,1.0,1.0474
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0478,1.0476,1.0476,96.0,1.0474033,1.0470961,1.04746,1.04705,1.0465882,1.046348,0.03940126,0.0390741,28.571429,0.0,28.571429,77.77778,61.53846,87.08892,61.851035,1.046966,1.047429,1.047891,0.6853406,0.594056278,0.001384943,59.18367,1.0478,1.0474,1.047,2.428571E-4,0.21428571,0.07142857,0.18571429,0.0060810253,0.09962913,0.09160096,65.9267684,-1784162.0,1.0467685,1.0474,1.0480315,0.0178,0.0202,0.005876025,0.004634164,0.36734694,0.25,1.0625115,0.8205128,0.7938573,0.8250226,0.04004788,0.03899232,0.0,0.0,35.714286,0.0,3.0,3.0,3.0,104.7619,91.86352,103.7736,2.0,0.8125,2.0,1.0477
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476,1.0473,1.0473,49.0,1.0473845,1.0471155,1.04746,1.047105,1.0466235,1.046366,0.0361604,0.03849136,21.428571,14.285714,7.142857,-88.88889,-60.86957,55.75758,56.123135,1.047045,1.04745,1.047855,0.3149618,-1.572011507,6.207473E-4,30.23256,1.0478,1.0474,1.047,-0.001217857,0.35714286,0.07142857,0.3,0.005661727,0.09177895,0.09478394,57.1854291,-1784211.0,1.0467695,1.0474464,1.0481234,0.0167,0.01985,0.00585229,0.004796581,0.23255814,0.625,1.0625173,0.7333333,0.7758122,0.8098158,0.03940126,0.0390741,0.0,0.0,28.571429,0.0,2.0,2.0,3.0,77.77778,61.53846,87.08892,2.0,0.8205128,1.0,1.0476
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0471,1.0468,1.047,43.0,1.0471232,1.047208,1.04726,1.047375,1.0472794,1.046854,-7.774459E-4,0.01264093,50.0,92.857143,-42.857143,-44.67354,-66.66667,-102.9668,47.063851,1.046523,1.047357,1.048191,0.2858785,-0.264151575,-2.387604E-4,-9.090909,1.0479,1.0473,1.0467,1.535714E-4,0.07142857,0.07142857,0.07142857,0.0044683453,-0.01023368,0.003597911,49.5070407,-1784394.0,1.046778,1.0473464,1.0479148,-0.0158,-0.00125,0.001687602,0.003532392,0.43636364,0.75,1.0626103,0.08333333,0.320227,0.6192089,7.459692E-4,0.01599553,1.0,2.0,57.142857,100.0,2.0,2.0,1.0,-106.6667,-138.2716,-181.5009,1.0,0.0,0.0,1.0469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476,1.0474,1.0475,77.0,1.0472862,1.0471059,1.04728,1.046865,1.0469735,1.047132,0.01638291,0.006418353,85.714286,0.0,85.714286,64.32749,77.55102,112.9808,59.587979,1.046313,1.047093,1.047873,0.760996,1.085708884,0.001241821,52.0,1.0476,1.04695,1.0463,-0.001217857,0.42857143,0.07142857,0.35714286,0.0035826247,0.04673708,0.00625387,62.2675198,-1784192.0,1.046543,1.047075,1.047607,-0.0060,0.00605,7.1356E-4,-8.245476E-4,0.48,0.07692308,1.0627499,0.9534884,0.954332,0.83886,0.01509263,0.003927215,2.0,0.0,92.857143,7.142857,3.0,3.0,4.0,71.42857,89.0681,109.5406,2.0,0.9772727,2.0,1.0475
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0476,1.0472,1.0474,174.0,1.0475018,1.0473409,1.04756,1.0473,1.0469971,1.047152,0.0184128,0.01630231,85.714286,0.0,85.714286,-88.88889,-57.85124,56.03448,52.791133,1.047191,1.047507,1.047823,0.3304191,0.789607447,4.297276E-4,18.36735,1.0479,1.0476,1.0473,-4.571429E-4,0.07142857,0.07142857,0.07142857,0.0031418509,0.06685261,0.06041611,43.0987711,-1783693.0,1.0472474,1.0475179,1.0477883,0.00335,0.01315,0.00271163,0.001050463,0.32653061,0.83333333,1.0627906,0.7407407,0.8807914,0.9340838,0.02053491,0.01577469,2.0,0.0,92.857143,0.0,2.0,2.0,3.0,78.78788,96.44444,101.6537,2.0,0.8666667,1.0,1.0476
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0479,1.0476,1.0478,230.0,1.047889,1.047724,1.04793,1.04775,1.0473324,1.04724,0.02195317,0.02422776,71.428571,42.857143,28.571429,-21.88552,-6.882989,55.11811,52.579707,1.046965,1.047836,1.048706,0.4794861,1.85456037,-0.002497468,2.777778,1.0488,1.04805,1.0473,-0.001217857,0.78571429,0.07142857,0.64285714,0.0059053765,0.03613091,0.04875875,48.2372698,-1783231.0,1.0473529,1.0478643,1.0483757,-0.0014,0.00875,0.003847355,0.002830151,0.33333333,0.66666667,1.0628429,0.2666667,0.7047619,0.699946,0.02430303,0.02479641,2.0,1.0,78.571429,50.0,2.0,2.0,3.0,-69.30693,-60.17192,12.9199,2.0,0.4222222,1.0,1.0476
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0464,1.046,1.0463,61.0,1.0465183,1.0468587,1.04654,1.047035,1.0473529,1.04721,-0.03447567,-0.02260004,7.142857,92.857143,-85.714286,-43.47826,-66.66667,-125.7631,39.847204,1.045701,1.046786,1.04787,0.2760831,-0.906405973,-0.001194087,-60.97561,1.0478,1.0469,1.046,-3.75E-4,0.21428571,0.07142857,0.18571429,0.0042124603,-0.09037154,-0.05686585,19.2483339,-1784943.0,1.0464375,1.0468571,1.0472768,0.0066,-0.0137,-0.003547716,-6.226499E-4,0.75609756,0.83333333,1.0629417,0.1296296,0.04956664,0.02611545,-0.03426004,-0.01963113,0.0,2.0,14.285714,100.0,2.0,2.0,1.0,-102.439,-118.6111,-179.8246,1.0,0.07407407,0.0,1.046
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0514,1.0511,1.0511,22.0,1.0508711,1.0503419,1.05088,1.050275,1.0496088,1.048662,0.06671034,0.06339713,92.857143,14.285714,78.571429,30.05464,52.70891,117.3077,64.993073,1.048964,1.050514,1.052065,0.6888459,-1.53393036,0.001380262,52.72727,1.0515,1.05045,1.0494,-4.642857E-4,0.71428571,0.07142857,0.58571429,0.0065250765,0.07819247,0.06645003,65.2884633,-1781967.0,1.0494711,1.0505536,1.051636,-0.01545,0.01545,0.009866831,0.008859737,0.72727273,0.19047619,1.0631917,0.8571429,0.88414,0.8086437,0.06876299,0.06256882,2.0,0.0,100.0,21.428571,3.0,3.0,4.0,82.78867,95.87302,168.5137,2.0,0.8571429,2.0,1.0514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0525,1.0519,1.0524,622.0,1.051508,1.0509306,1.05149,1.0508,1.0502118,1.049206,0.07234123,0.06746364,100.0,7.142857,92.857143,194.4444,173.3333,155.5321,75.534437,1.0501,1.051286,1.052471,0.9700501,1.688007964,0.00233117,75.38462,1.0524,1.05105,1.0497,-0.001217857,0.5,0.07142857,0.41428571,0.0066424846,0.1244164,0.09262308,75.7438726,-1781018.0,1.0506093,1.0513,1.0519907,-0.0023,0.02195,0.01020388,0.00949995,0.70769231,0.0,1.0632208,1.0,0.9411848,0.8969745,0.06830193,0.06624424,2.0,0.0,100.0,14.285714,4.0,4.0,4.0,114.6667,102.0833,122.8508,3.0,1.0,2.0,1.0519
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0536,1.0533,1.0534,169.0,1.052997,1.0523527,1.05294,1.0523,1.0513912,1.05056,0.08204382,0.07851573,85.714286,7.142857,78.571429,65.52707,88.66667,115.1776,71.231989,1.051488,1.052721,1.053955,0.7751047,1.416326648,0.00166259,53.84615,1.0538,1.0527,1.0516,5.107143E-4,0.85714286,0.07142857,0.7,0.0047839015,0.1079466,0.1196465,67.3852684,-1779514.0,1.0522715,1.0526286,1.0529856,0.00835,0.02525,0.01119188,0.01057857,0.61538462,0.18181818,1.0632848,0.9090909,0.8924,0.8689523,0.08341783,0.07763371,2.0,0.0,92.857143,14.285714,3.0,3.0,4.0,115.4472,132.6613,136.0794,3.0,0.969697,2.0,1.0536
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0531,1.0528,1.0529,88.0,1.0530053,1.0525724,1.05317,1.05267,1.0517824,1.050996,0.06334113,0.07310625,57.142857,21.428571,35.714286,-63.38028,-11.76471,60.66536,60.88255,1.052094,1.052964,1.053835,0.463075,-1.509115191,3.324547E-4,13.20755,1.0538,1.0531,1.0524,3.464286E-4,0.07142857,0.07142857,0.07142857,0.0038214134,0.1014732,0.1101886,46.107534,-1779910.0,1.0523562,1.0529286,1.053501,-0.00475,0.0201,0.01058675,0.01072781,0.54716981,0.64285714,1.063308,0.4285714,0.7580879,0.8549984,0.06876654,0.07554753,1.0,0.0,64.285714,28.571429,2.0,2.0,3.0,-6.329114,24.8366,78.7037,2.0,0.5416667,1.0,1.053
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0521,1.0517,1.0518,81.0,1.0524733,1.052427,1.05267,1.05278,1.0521647,1.051374,0.02428494,0.04891062,21.428571,100.0,-78.571429,-134.8837,-157.6435,-57.59162,43.750124,1.051757,1.052879,1.054,0.01921555,0.251314428,-6.177386E-4,-23.63636,1.0538,1.0528,1.0518,-0.001217857,0.07142857,0.07142857,0.07142857,0.0045873886,0.03698549,0.08476705,46.7924333,-1780469.0,1.0516882,1.0528929,1.0540975,-0.0109,0.0132,0.007123859,0.009598909,0.61818182,1.0,1.0633371,0.0,0.2162452,0.5332942,0.03306814,0.05506704,0.0,2.0,28.571429,100.0,1.0,1.0,2.0,-141.6667,-158.7879,-33.23263,1.0,0.04347826,0.0,1.0521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0514,1.0511,1.0512,81.0,1.0512899,1.0514623,1.0512,1.051375,1.0520324,1.051938,-0.01910625,-0.01895069,0.0,42.857143,-42.857143,0.0,-10.29412,-65.42617,42.941856,1.05089,1.051221,1.051552,0.4676351,-0.425832411,-2.377839E-4,-16.12903,1.0515,1.0512,1.0509,3.357143E-4,1.0,0.07142857,0.81428571,0.002789596,-0.06451725,-0.1015776,49.6962828,-1780939.0,1.0504513,1.0512321,1.052013,0.0035,-0.0171,-0.00385904,-0.001632538,0.38709677,0.5,1.0634418,0.55,0.4105455,0.1984078,-0.01945994,-0.01891181,0.0,1.0,7.142857,50.0,2.0,2.0,2.0,4.444444,-20.28986,-68.44215,1.0,0.5217391,1.0,1.0511
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0505,1.0502,1.0505,43.0,1.0507722,1.0510815,1.05092,1.051065,1.0516647,1.05187,-0.03340015,-0.02581865,35.714286,92.857143,-57.142857,-70.0,-94.79167,-119.4969,37.446041,1.050176,1.050964,1.051752,0.2053237,-0.727436254,-6.662225E-4,-35.0,1.0515,1.0508,1.0501,-4.214286E-4,0.07142857,0.07142857,0.07142857,0.0038305115,-0.03465648,-0.05957806,56.8910915,-1781194.0,1.0503534,1.0509929,1.0516323,-0.0062,-0.01095,-0.004435617,-0.002897485,0.6,0.71428571,1.0634708,0.1025641,0.2320433,0.3625166,-0.03273101,-0.02392328,1.0,2.0,42.857143,100.0,2.0,2.0,1.0,-157.8947,-207.2261,-167.9687,1.0,0.0,0.0,1.0502
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0521,1.0515,1.0518,238.0,1.0512328,1.05115,1.05113,1.050975,1.0511206,1.05167,0.001495261,-0.01275594,100.0,14.285714,85.714286,150.9009,158.1056,168.5393,60.882277,1.049989,1.050914,1.05184,0.9785683,0.867100488,0.001046373,57.89474,1.0518,1.05095,1.0501,1.892857E-4,0.92857143,0.07142857,0.75714286,0.0039352417,-0.006797089,-0.02832013,79.4474682,-1780458.0,1.0499996,1.0508857,1.0517718,-0.0104,-0.0038,-0.002368504,-0.003560569,0.78947368,0.0,1.0635348,1.0,0.8085834,0.5679038,-0.004290973,-0.01631875,2.0,0.0,100.0,21.428571,4.0,4.0,4.0,153.8462,160.6061,127.5783,2.0,0.9230769,2.0,1.0516
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0523,1.052,1.0523,82.0,1.0518707,1.0517024,1.05179,1.051715,1.0513471,1.051364,0.0182716,0.01443435,100.0,50.0,50.0,200.0,135.6322,117.3787,63.655918,1.051393,1.051879,1.052364,0.9343875,-1.065551426,3.327075E-4,17.94872,1.0523,1.0519,1.0515,1.285714E-4,0.5,0.07142857,0.41428571,0.0029249431,0.04891564,0.07047444,49.9471541,-1780367.0,1.0511431,1.0518714,1.0525998,0.0067,0.0138,0.002550864,0.001143731,0.33333333,0.0,1.0636162,0.6818182,0.6007572,0.6606476,0.01519881,0.01347504,2.0,1.0,28.571429,57.142857,4.0,4.0,4.0,128.2051,59.00383,88.54167,2.0,0.5454545,1.0,1.0521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0532,1.053,1.0531,56.0,1.0528439,1.052584,1.05286,1.05243,1.0522765,1.052058,0.02980677,0.0242944,85.714286,0.0,85.714286,83.33333,105.0,132.948,67.037176,1.052078,1.052714,1.053351,0.8030839,0.658055861,0.001092611,62.16216,1.0533,1.05275,1.0522,-1.642857E-4,0.42857143,0.07142857,0.35714286,0.0028913692,0.06753705,0.03748316,78.709729,-1780199.0,1.0523209,1.0526786,1.0530362,0.0072,0.0106,0.003631449,0.002578451,0.59459459,0.18181818,1.0637848,0.8974359,0.9060574,0.9112481,0.02912341,0.02291631,2.0,0.0,92.857143,7.142857,3.0,4.0,4.0,111.1111,111.5942,147.4908,2.0,0.95,2.0,1.053
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0547,1.0544,1.0545,51.0,1.0543431,1.0540367,1.05445,1.05407,1.0535118,1.053028,0.04161144,0.04458145,92.857143,0.0,92.857143,19.60784,40.57971,85.03401,61.789557,1.05383,1.054357,1.054885,0.6353826,-1.366491734,9.487217E-4,28.57143,1.0547,1.05425,1.0538,-0.001217857,0.07142857,0.07142857,0.07142857,0.004755121,0.08404776,0.08945106,66.3424258,-1779817.0,1.0537413,1.0543464,1.0549515,0.00445,0.01825,0.00695036,0.006423071,0.24285714,0.22222222,1.0639011,0.84375,0.8273527,0.8567226,0.04289611,0.04532395,2.0,0.0,100.0,7.142857,3.0,3.0,3.0,90.90909,95.98109,111.4888,2.0,0.7714286,2.0,1.0547
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0546,1.0543,1.0543,65.0,1.0543353,1.0540618,1.05442,1.05413,1.0535735,1.053068,0.03861724,0.04338861,85.714286,14.285714,71.428571,-45.45455,-12.5,60.55363,57.783154,1.053821,1.054343,1.054865,0.4589618,-2.011821354,4.268539E-4,14.28571,1.0547,1.05425,1.0538,-0.001217857,0.07142857,0.07142857,0.07142857,0.0046499013,0.0769275,0.08884421,52.5414508,-1779882.0,1.0537464,1.0543786,1.0550108,0.00325,0.01745,0.006788034,0.006471733,0.26984127,0.44444444,1.0639069,0.8,0.8051305,0.8499564,0.04161144,0.04458145,2.0,0.0,92.857143,0.0,2.0,2.0,3.0,19.60784,40.57971,85.03401,2.0,0.84375,1.0,1.0545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0548,1.0546,1.0548,56.0,1.054537,1.0542685,1.05447,1.054375,1.0538294,1.05327,0.03724981,0.0397376,100.0,42.857143,57.142857,95.65217,113.371,95.79439,63.553099,1.054049,1.054493,1.054937,0.8460547,-1.257852038,3.31903E-4,17.94872,1.0548,1.05445,1.0541,1.607143E-4,0.57142857,0.07142857,0.47142857,0.0037536963,0.04811599,0.07343008,51.3783019,-1779753.0,1.0539297,1.0544964,1.0550631,-0.00335,0.013,0.006012229,0.006377517,0.33333333,0.0,1.0639301,0.9545455,0.8000705,0.7899797,0.03722069,0.04035955,2.0,1.0,92.857143,0.0,3.0,4.0,3.0,79.36508,86.62675,88.27893,2.0,0.8333333,2.0,1.0547
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0549,1.0545,1.0549,54.0,1.0545026,1.0544167,1.05442,1.054515,1.0543676,1.05388,0.0155403,0.01894914,100.0,50.0,50.0,190.4762,112.4242,136.3184,62.533572,1.054019,1.054521,1.055024,0.8767307,0.300104592,-0.002497468,5.882353,1.0549,1.0545,1.0541,-0.001217857,0.5,0.07142857,0.41428571,0.003111626,0.001015966,0.01166649,62.9376895,-1779762.0,1.0541186,1.0545464,1.0549742,-0.0126,0.0019,0.002631795,0.004327408,0.38235294,0.0,1.0639999,0.625,0.3095238,0.4315191,0.01283041,0.01980135,2.0,1.0,28.571429,57.142857,4.0,4.0,4.0,47.61905,-4.402516,22.22222,2.0,0.4166667,1.0,1.0545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0551,1.0548,1.0551,34.0,1.0547982,1.0546368,1.05475,1.05463,1.0545471,1.054156,0.02111293,0.01895699,100.0,7.142857,92.857143,106.0606,116.6667,146.789,62.655817,1.053968,1.0546,1.055232,0.8952847,-0.892480083,4.740685E-4,33.33333,1.0551,1.0546,1.0541,-1.642857E-4,0.85714286,0.07142857,0.7,0.0027316394,0.005078912,5.642042E-4,69.5445112,-1779512.0,1.0541045,1.0545929,1.0550813,-0.00735,-0.02215,0.002315018,0.003150526,0.53333333,0.0,1.0640348,0.9642857,0.8413082,0.577089,0.01953151,0.018418,2.0,0.0,92.857143,14.285714,4.0,4.0,4.0,66.66667,90.74074,103.9216,2.0,0.9615385,2.0,1.0549
